p_id,name,price,colour,brand,ratingCount,avg_rating,description,Washable,Dryable,Availabilitystatus
16045384,Anouk Green & Magenta Woven Design Pure Silk Banarasi Saree,30.2,Green,Anouk,227,4.1542,Design Details Green and magenta banarasi saree Woven design saree with woven design border The saree comes with an unstitched blouse piece The blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like.Length: 5.5 metres plus 0.8 metre blouse piece Width: 1.06 metres (approx.)Saree fabric: Pure Silk Blouse fabric: Pure Silk Dry Clean,no,no,unavailable
16991118,Anouk Women Navy Blue Ethnic Motifs Pure Cotton Kurta with Trousers & With Dupatta,43.7,Navy Blue,Anouk,38,4.1579,Navy blue woven design Kurta with Trousers with dupatta Kurta design: Ethnic motifs woven design Straight shape Regular style Round neck three-quarter regular sleeves Above knee length with straight hem Pure cotton knitted and woven fabric Trousers design: Printed Trousers Partially elasticated waistband Slip-on closure Regular fit The model (height 5'8) is wearing a size STop fabric: 100% Cotton Bottom fabric: 100% Cotton Dupatta fabric: 100% Cotton Machine wash,yes,no,unavailable
14925332,Anouk Women Mustard Yellow & Red Geometric Printed Kurta,11.4,Mustard,Anouk,450,4.1644,Colour: mustard yellow and red Geometric printed V-neck Three-quarter regular sleeves Straight shape with regular style Calf length with straight hem Machine weave regular cotton 100% Cotton Machine wash The model (height 5'8) is wearing a size S,yes,yes,unavailable
16591608,H&M Women Black Solid Rhinestone-Button Knitted Cardigan,15.6,Black,H&M,12,4.1667,Short cardigan in a soft knit with rhinestone-decorated buttons down the front gently dropped shoulders and long sleeves. Ribbing around the neckline down the front and at the cuffs and hem.41% Acrylic 3% Elastane 52% Polyester 4% Wool Machine wash,yes,no,available
13656254,Pepe Jeans Women Red Colourblocked Puffer Jacket,46.9,Red,Pepe Jeans,12,4.1667,"Red colourblocked jacket has a mock collar 2 pockets zip closure long sleeves straight hem and polyester lining Material: Nylon Machine Wash The model (height 5'8"") is wearing a size S",yes,no,unavailable
15963990,MANGO Women Purple & Yellow Woven Design Cardigan,47.8,Purple,MANGO,12,4.1667,Purple yellow and green woven design cardigan has a v-neck 2 front pockets long sleeves button closure ribbed hem:67% ACRYLIC 23% POLYESTER 7% POLYAMIDE 3% WOOLHand-wash The model (height 5'8) is wearing a size S,no,yes,available
11004626,Globus Women Blue & White Printed Tie-Up Shrug,13.5,Blue,Globus,63,4.1746,Blue printed tie-up regular shrug has three-quarter sleeves asymmetric hem The model (height 5'8'') is wearing a size SMaterial: Cotton Hand Wash,no,yes,available
14277162,Anouk Pink & Golden Embroidered Organza Saree,51,Pink,Anouk,57,4.1754,Design Details Pink and golden saree Solid saree with embroidered border Has embroidered detail Disclaimer: The saree comes with an unstitched blouse piece. The blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like.Length: 5.5 metres plus 0.8 metre (80 cm) blouse piece Width: 1.06 metres (approx.)Saree fabric: Organza Blouse fabric: Art Silk Dry clean,no,yes,unavailable
14121912,Anouk Women Dark Green Embroidered Pleated Mirror Work Kurta with Sharara,33.3,Green,Anouk,77,4.1818,Dark Green embroidered Kurta with Sharara Kurta design: Ethnic motifs embroidered A-line shape Pleated style Round neck sleeveless no sleeves Mirror work detail Knee length with flared hem Viscose rayon machine weave fabric Sharara design: Embroidered Sharara Partially elasticated waistband Slip-on closure The model (height 5'8) is wearing a size STop fabric: 100% Viscose Rayon Bottom fabric: 100% Viscose Rayon Hand wash,yes,yes,unavailable
12353014,Puma Women Pink Back Printed Train Zip Crew Sweatshirt,46.9,Pink,Puma,11,4.1818,"PRODUCT DETAILSPink back printed Train Zip Crew sweatshirthas a round neckstraight hem The model (height 5'8"") is wearing a size SMaterial: 100% Polyester Machine Wash",yes,no,unavailable
14122726,Anouk Women Navy Blue Embellished Ready to Wear Lehenga & Blouse With Dupatta,52.1,Navy Blue,Anouk,77,4.1818,"Navy blue embellished lehenga choli with dupatta Navy blue embellished ready to wear blouse has a round neck three-quarter sleeves hook and eye closure with tie-up details Navy blue embellished ready to wear lehenga has zip and button closure flared hem and attached lining Teal blue woven design dupatta Blouse fabric: 73% Viscose Rayon &amp, 27% Polyester Lehenga fabric: 73% Viscose Rayon &amp, 27% Polyester Lehenga lining fabric: Poly Crepe Dupatta fabric: Art Silk The model (height 5'8) is wearing a size SThe model (height 5'8) is wearing a size S",no,yes,unavailable
14854802,Anouk Women Navy Blue Floral Yoke Design Thread Work Straight Kurta,13.5,Navy Blue,Anouk,104,4.1827,Colour: navy blue and red Floral yoke design Round neck Three-quarter regular sleeves Straight shape with regular style Thread work detail Knee length with straight hem Machine weave regular viscose rayon The model (height 5'8) is wearing a size SViscose rayon Machine wash,yes,yes,available
14860462,Levis Women Blue Round Neck Printed Sweatshirt,29.2,Blue,Levis,32,4.1875,Blue typography and floral printed sweatshirt Round neck Long sleeves Pullover Ribbed hem 80% Cotton 20% Polyester Machine wash Do not bleach Tumble dry low Warm iron The model (height 5'8) is wearing a size S,yes,no,unavailable
17090710,Anouk Women Blue Solid Schiffli Regular Kurta,35.4,Blue,Anouk,16,4.1875,"Colour: blue Woven design Schiffli technique V-neck Three-quarter regular sleeves Straight shape with regular style Calf length with straight hem Knitted and woven regular cotton Regular fit Size worn by the model: SChest: 35""Height: 5'8''100% Cotton Machine wash",yes,yes,unavailable
14121926,Anouk Women Purple Thread Work Kurta with Trousers & With Dupatta,44.8,Purple,Anouk,144,4.1875,Purple solid Kurta with Trousers with dupatta Kurta design: Woven design solid Straight shape Regular style Round neck three-quarter regular sleeves Thread work detail Knee length with straight hem Viscose rayon machine weave fabric Trousers design: Solid Trousers Partially elasticated waistband Slip-on closure Top fabric: 87% Viscose Rayon 13% Polyester Bottom fabric: 87% Viscose Rayon 13% Polyester Dupatta fabric: 91% Polyester 9% Metallic fibre Hand wash The model (height 5'8) is wearing a size S,yes,yes,unavailable
13534832,MANGO Women Peach-Coloured Self-Design Pullover,37.4,Peach,MANGO,37,4.1892,Peach-coloured self design pullover has a round neck long drop-shoulder sleeves ribbed hem The model (height 5'8) is wearing a size S 59% acrylic 26% polyester 15% polyamide Hand wash,no,no,unavailable
16708118,MANGO Women Purple Pure Cotton Mom Fit High-Rise Jeans,37.4,Purple,MANGO,26,4.1923,Coloured shade no fade purple jeans Mom fit high-rise Clean look Non stretchable 5 pocket Length: regular 100% cotton Machine-wash Fit: Mom Fit Non Stretchable The model (height 5'8) is wearing a size 28,yes,no,available
13905672,Anouk Women Blue & Off White Floral Printed Kurta,9.4,Blue,Anouk,747,4.1928,Colour: blue and off white Floral printed V-neck Three-quarter regular sleeves Straight shape with regular style Calf length with straight hem Machine weave regular cotton The model (height 5'8) is wearing a size SCotton Machine wash,yes,yes,available
17049100,Anouk Mustard Yellow & White Checked Pure Cotton A-line Top,17.7,Mustard,Anouk,36,4.1944,Mustard yellow and white regular a-line top Checked Boat neck short puff sleeve sleeves Gathered or pleated detail Woven 100% Cotton Machine wash The model (height 5'8) is wearing a size S,yes,no,unavailable
18376730,H&M Women White Cropped Zip-Through Hoodie,13.5,White,H&M,30,4.2,Cropped zip-through hoodie in soft sweatshirt fabric made from a cotton blend. Lined drawstring hood a zip down the front kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside.The model (height 5'8'') is wearing size S 62% Cotton 38% Polyester Machine wash,yes,yes,available
18233638,MANGO Black Pure Cotton Solid Ruffles Top,20.7,Black,MANGO,5,4.2,Black regular top Solid Round neck sleeveless Ruffles detail Knitted cotton The model (height 5'8) is wearing a size S 100% cotton Hand-wash,no,no,available
17607964,MANGO Women Blue Skinny Fit Stretchable Jeans,29.1,Blue,MANGO,40,4.2,Light shade light fade blue jeans Skinny fit mid-rise Clean look Stretchable 5 pocket Length: regular Fit: Skinny Fit Stretchable The model (height 5'8) is wearing a size 2878% Cotton 20% Polyester  2% Elastane Machine wash,yes,no,unavailable
12524244,MANGO Women Grey Melange Solid Cardigan Sweater,31.1,Grey Melange,MANGO,10,4.2,"Grey Melange solid cardigan sweater has a V-neck long sleeves button closure and straight hem The model (height 5'8"") is wearing a size SMaterial: 40% Recycled polyester 30% acrylic 27% polyamide and 3% wool Machine Wash",yes,no,unavailable
15019244,AMERICAN EAGLE OUTFITTERS Blue Solid Tied-Up Waist Basic Jumpsuit,41.7,Blue,AMERICAN EAGLE OUTFITTERS,10,4.2,Blue solid basic jumpsuit with waist tie-ups has a V-neck sleeveless 2 pockets.The model (height 5'8) is wearing a size S.Cotton Machine wash,yes,yes,available
17914732,ONLY Women Blue Skinny Fit High-Rise Slash Knee Light Fade Jeans,41.7,Blue,ONLY,5,4.2,Light shade light fade blue jeans Skinny fit high-rise Slash Knee Non stretchable 5 pockets Length: cropped Fit: Skinny Fit Non Stretchable The model (height 5'8) is wearing a size 28 Cotton Machine wash,yes,yes,unavailable
14779150,MANGO Off White Extended Sleeves Boxy Top,18.6,Off White,MANGO,44,4.2045,Off white regular boxy top Solid Round neck short extended sleeves Knitted and woven Polyester Machine wash The model (height 5'8) is wearing a size S,yes,yes,unavailable
14399798,Anouk Women Peach-Coloured Yoke Design Mirror-Work Kurta with Trousers & With Dupatta,39.6,Peach,Anouk,904,4.208,Peach-coloured yoke design kurta with palazzos with dupatta Kurta design: Ethnic motifs yoke design Straight shape Regular style Round neck three-quarter regular sleeves Calf length with straight hem Viscose rayon machine weave fabric Palazzos design: Solid trousers Partially elasticated waistband Slip-on closure Two pockets Dupatta Solid dupatta Top fabric: 100% Viscose Rayon Bottom fabric: 100% Viscose Rayon Dupatta fabric: Poly Chiffon Hand wash The model (height 58) is wearing a size S,yes,yes,available
15274322,MANGO Beige Ribbed Sweater Vest,24.9,Beige,MANGO,24,4.2083,Beige solid ribbed sweater vest with open knit detail has a high neck sleeveless ribbed hem 62% acrylic 28% polyester and 10% polyamide Machine wash The model (height 5'8) is wearing a size S,yes,no,available
11706008,MANGO Women Maroon Pleated Cropped Basic Jumpsuit,31.1,Maroon,MANGO,19,4.2105,Maroon pleated cropped basic jumpsuit has a V-neck sleeveless button closures The model (height 5'8'') is wearing a size SMaterial: 78% polyester 22% viscose Machine-wash,yes,no,unavailable
17744000,Nike Women Black Self-Design Dri-FIT Running Top,27,Black,Nike,9,4.2222,Special Technology:Engineered with Dry-FIT technology Product Design Details:Black running top Self-Design V-neck short sleeves Knitted and woven 58% cotton 42% polyester Machine wash The model (height 5'8) is wearing a size S,yes,yes,unavailable
17090142,Anouk Women Pink Solid Kurta with Trousers,35.4,Pink,Anouk,18,4.2222,"Pink solid Kurta with Trousers Kurta design: Solid Straight shape Regular style V-neck short regular sleeves Knee length with straight hem Viscose rayon machine weave fabric Trousers design: Solid Trousers Partially elasticated waistband Slip-on closure Size worn by the model: SChest: 32""Waist: 24""Hips: 35""Height: 5'7""Top fabric: 85% Viscose 15% Polyester Bottom fabric: 85% Viscose 15% Polyester Hand wash",yes,yes,unavailable
16515418,FOREVER 21 Pink Print Crop Top,12.5,Pink,FOREVER 21,22,4.2273,Pink crop regular top Typography print Round neck long regular sleeves Knitted 97% Cotton 3% Elastane Machine-wash The model (height 5'8) is wearing a size S,yes,no,available
14854916,Anouk Women Red & Navy Blue Striped Mandarin-Collar Straight Kurta,14.6,Red,Anouk,183,4.2295,Colour: red and navy blue Striped Mandarin collar Long regular sleeves Straight shape with regular style Calf length with straight hem Machine weave regular polyester The model (height 5'8) is wearing a size S 60% Polyester 40% Cotton Hand wash,yes,yes,unavailable
15427324,Anouk Women Maroon Yarn Dyed Kurta with Palazzos,20.8,Maroon,Anouk,39,4.2308,Maroon and Black printed Kurta with Palazzos Kurta design: Striped printed Straight shape Regular style Round neck Sleeveless 1 pockets Knee length with straight hem Pure cotton machine weave fabric Palazzos design: Printed Palazzos Partially elasticated waistband Slip-on closure 60% Polyester 40% Cotton Machine wash The model (height 5'8) is wearing a size S,yes,yes,available
15314898,MANGO Women Green Solid Quilted Jacket,31.1,Green,MANGO,13,4.2308,Green solid quilted jacket has a collarless 2 pockets has a zip closure sleeveless straight hemlinewith lining The model (height 5'8) is wearing a size SOuter shell: 100% Nylon Lining fabric: 100% Nylon Machine Wash,yes,yes,unavailable
12135338,Anouk Navy Blue Ethnic Motifs Bell Sleeved Pure Cotton Top,11.4,Navy Blue,Anouk,1821,4.2312,"Navy Blue printed woven regular top has a round neck three-quarter sleeves and button closure The model (height 5'8"") is wearing a size SMaterial: Pure Cotton Machine Wash",yes,yes,unavailable
15265898,MANGO Women Blue Flared High-Rise Light Fade Stretchable Jeans,31.1,Blue,MANGO,91,4.2418,Light shade light fade blue jeans Flared high-rise Clean look Stretchable 5 pocket Length: cropped Fit: Flared Stretchable The model (height 5'8) is wearing a size 2896% cotton 3% polyester 1% elastane Machine wash,yes,no,unavailable
12171388,Globus Women Blue Checked Basic Jumpsuit,19.8,Blue,Globus,33,4.2424,Blue checked basic jumpsuit has a square neck sleeveless The model (height 5'8'') is wearing a size SMaterial: Polyester Machine Wash,yes,no,unavailable
13791594,Anouk Women Yellow & White Printed Kurta with Palazzos,20.8,Yellow,Anouk,7012,4.2459,"Yellow and white printed kurta with palazzos Yellow and white straight knee length kurta has a round neck three-quarter sleeves side slits Yellow and white Printed palazzos has partially elasticated waistband The model (height 5'8"") is wearing a size STop fabric: Pure Cotton Bottom fabric: Pure Cotton Machine-wash",yes,no,available
